,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre,docente_nome
1366915,40050,0.6295377146673088,0.5714285714285714,0.0,0.29,0.52,0.0,1.0,0.0,0.0,2019.2,JULIO
1366916,40050,0.6295377146673088,0.5714285714285714,0.5,0.33999999999999997,0.52,0.0,1.0,0.0,0.0,2019.2,JULIO
1366917,40050,0.6295377146673088,0.5714285714285714,1.0,0.8,0.52,0.0,1.0,0.0,0.0,2019.2,JULIO
1366918,40050,0.009624599516613064,0.5714285714285714,0.0,0.53,0.53,0.0,1.0,0.0,0.0,2019.2,JULIO
1366919,40050,0.009624599516613064,0.5714285714285714,0.5,0.77,0.53,0.0,1.0,0.0,0.0,2019.2,JULIO
1366920,40050,0.009624599516613064,0.5714285714285714,1.0,0.3,0.53,0.0,1.0,0.0,0.0,2019.2,JULIO
1366924,40050,0.07946068175041529,0.5714285714285714,0.0,0.7,0.7,0.0,1.0,0.0,0.0,2019.2,JULIO
1366925,40050,0.07946068175041529,0.5714285714285714,0.5,0.8300000000000001,0.7,0.0,1.0,0.0,0.0,2019.2,JULIO
1366926,40050,0.07946068175041529,0.5714285714285714,1.0,0.58,0.7,0.0,1.0,0.0,0.0,2019.2,JULIO
1366927,40050,0.5049908010547061,0.5714285714285714,0.0,0.95,0.9099999999999999,0.0,1.0,0.0,0.0,2019.2,JULIO
1366928,40050,0.5049908010547061,0.5714285714285714,0.5,0.95,0.9099999999999999,0.0,1.0,0.0,0.0,2019.2,JULIO
1366929,40050,0.5049908010547061,0.5714285714285714,1.0,0.8400000000000001,0.9099999999999999,0.0,1.0,0.0,0.0,2019.2,JULIO
1366930,40050,0.20180505585170086,0.5714285714285714,0.0,0.22000000000000003,0.38,0.0,0.0,0.0,0.0,2019.2,JULIO
1366931,40050,0.20180505585170086,0.5714285714285714,0.5,0.52,0.38,0.0,0.0,0.0,0.0,2019.2,JULIO
1366932,40050,0.20180505585170086,0.5714285714285714,1.0,0.4,0.38,0.0,0.0,0.0,0.0,2019.2,JULIO
1366933,40050,0.04211037328648108,0.5714285714285714,0.0,0.8400000000000001,0.8800000000000001,0.0,1.0,0.0,0.0,2019.2,JULIO
1366934,40050,0.04211037328648108,0.5714285714285714,0.5,0.8400000000000001,0.8800000000000001,0.0,1.0,0.0,0.0,2019.2,JULIO
1366935,40050,0.04211037328648108,0.5714285714285714,1.0,0.95,0.8800000000000001,0.0,1.0,0.0,0.0,2019.2,JULIO
1366936,40050,0.2813650848197038,0.5714285714285714,0.0,0.6599999999999999,0.75,0.0,1.0,0.0,0.0,2019.2,JULIO
1366937,40050,0.2813650848197038,0.5714285714285714,0.5,0.72,0.75,0.0,1.0,0.0,0.0,2019.2,JULIO
1366938,40050,0.2813650848197038,0.5714285714285714,1.0,0.8800000000000001,0.75,0.0,1.0,0.0,0.0,2019.2,JULIO
1366939,40050,0.31001859916651797,0.5714285714285714,0.0,0.51,0.5,0.0,1.0,0.0,0.0,2019.2,JULIO
1366940,40050,0.31001859916651797,0.5714285714285714,0.5,0.32999999999999996,0.5,0.0,1.0,0.0,0.0,2019.2,JULIO
1366941,40050,0.31001859916651797,0.5714285714285714,1.0,0.39,0.5,0.0,1.0,0.0,0.0,2019.2,JULIO
1366945,40050,0.2827879422850749,0.5714285714285714,0.0,1.0,1.0,0.0,1.0,0.0,0.0,2019.2,JULIO
1366946,40050,0.2827879422850749,0.5714285714285714,0.5,1.0,1.0,0.0,1.0,0.0,0.0,2019.2,JULIO
1366947,40050,0.2827879422850749,0.5714285714285714,1.0,1.0,1.0,0.0,1.0,0.0,0.0,2019.2,JULIO
1519288,40051,0.03944394115938183,0.8571428571428571,0.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,2019.2,ROGER
1519289,40051,0.03944394115938183,0.8571428571428571,0.5,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,2019.2,ROGER
1519290,40051,0.03944394115938183,0.8571428571428571,1.0,0.0,0.0,0.4117647058823529,0.0,0.0,0.0,2019.2,ROGER
1519291,40051,0.06004151749668164,0.8571428571428571,0.0,0.99,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2,ROGER
1519292,40051,0.06004151749668164,0.8571428571428571,0.5,0.52,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2,ROGER
1519293,40051,0.06004151749668164,0.8571428571428571,1.0,0.9800000000000001,0.8300000000000001,0.4117647058823529,1.0,0.0,0.0,2019.2,ROGER
