,id_turma,discente,docente,unidade,nota,media_final,numero_total_faltas,aprovado,reposicao,reprovadoporfalta,semestre
1583086,40047,0.973666514889252,1.0,0.0,0.75,0.73,0.4411764705882353,1.0,0.0,0.0,2019.2
1583087,40047,0.973666514889252,1.0,0.5,1.0,0.73,0.4411764705882353,1.0,0.0,0.0,2019.2
1583088,40047,0.973666514889252,1.0,1.0,0.1,0.73,0.4411764705882353,1.0,0.0,0.0,2019.2
1583089,40047,0.836695200058156,1.0,0.0,0.2,0.15,0.39705882352941174,0.0,0.0,0.0,2019.2
1583090,40047,0.836695200058156,1.0,0.5,0.1,0.15,0.39705882352941174,0.0,0.0,0.0,2019.2
1583091,40047,0.836695200058156,1.0,1.0,0.15,0.15,0.39705882352941174,0.0,0.0,0.0,2019.2
1583092,40047,0.594532475634769,1.0,0.0,0.9199999999999999,0.9400000000000001,0.08823529411764706,1.0,0.0,0.0,2019.2
1583093,40047,0.594532475634769,1.0,0.5,0.9,0.9400000000000001,0.08823529411764706,1.0,0.0,0.0,2019.2
1583094,40047,0.594532475634769,1.0,1.0,1.0,0.9400000000000001,0.08823529411764706,1.0,0.0,0.0,2019.2
1583095,40047,0.9883481455930719,1.0,0.0,1.0,1.0,0.058823529411764705,1.0,0.0,0.0,2019.2
1583096,40047,0.9883481455930719,1.0,0.5,1.0,1.0,0.058823529411764705,1.0,0.0,0.0,2019.2
1583097,40047,0.9883481455930719,1.0,1.0,1.0,1.0,0.058823529411764705,1.0,0.0,0.0,2019.2
1583098,40047,0.2046832605737435,1.0,0.0,1.0,1.0,0.3235294117647059,1.0,0.0,0.0,2019.2
1583099,40047,0.2046832605737435,1.0,0.5,1.0,1.0,0.3235294117647059,1.0,0.0,0.0,2019.2
1583100,40047,0.2046832605737435,1.0,1.0,1.0,1.0,0.3235294117647059,1.0,0.0,0.0,2019.2
1583101,40047,0.02150020748085615,1.0,0.0,0.86,0.89,0.20588235294117646,1.0,0.0,0.0,2019.2
1583102,40047,0.02150020748085615,1.0,0.5,0.9,0.89,0.20588235294117646,1.0,0.0,0.0,2019.2
1583103,40047,0.02150020748085615,1.0,1.0,0.9,0.89,0.20588235294117646,1.0,0.0,0.0,2019.2
1583104,40047,0.8426625846414245,1.0,0.0,0.75,0.8800000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1583105,40047,0.8426625846414245,1.0,0.5,1.0,0.8800000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1583106,40047,0.8426625846414245,1.0,1.0,0.9,0.8800000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1583107,40047,0.6861926240590752,1.0,0.0,0.8,0.9199999999999999,0.11764705882352941,1.0,0.0,0.0,2019.2
1583108,40047,0.6861926240590752,1.0,0.5,0.95,0.9199999999999999,0.11764705882352941,1.0,0.0,0.0,2019.2
1583109,40047,0.6861926240590752,1.0,1.0,1.0,0.9199999999999999,0.11764705882352941,1.0,0.0,0.0,2019.2
1583110,40047,0.19179678421427138,1.0,0.0,0.82,0.64,0.3235294117647059,1.0,0.0,0.0,2019.2
1583111,40047,0.19179678421427138,1.0,0.5,0.65,0.64,0.3235294117647059,1.0,0.0,0.0,2019.2
1583112,40047,0.19179678421427138,1.0,1.0,0.45,0.64,0.3235294117647059,1.0,0.0,0.0,2019.2
1583113,40047,0.6492440266812295,1.0,0.0,0.75,0.65,0.4117647058823529,1.0,0.0,0.0,2019.2
1583114,40047,0.6492440266812295,1.0,0.5,0.75,0.65,0.4117647058823529,1.0,0.0,0.0,2019.2
1583115,40047,0.6492440266812295,1.0,1.0,0.45,0.65,0.4117647058823529,1.0,0.0,0.0,2019.2
1583116,40047,0.8782336178860557,1.0,0.0,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2019.2
1583117,40047,0.8782336178860557,1.0,0.5,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2019.2
1583118,40047,0.8782336178860557,1.0,1.0,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2019.2
1583119,40047,0.8881041426485914,1.0,0.0,0.67,0.45999999999999996,0.35294117647058826,0.0,0.0,0.0,2019.2
1583120,40047,0.8881041426485914,1.0,0.5,0.5,0.45999999999999996,0.35294117647058826,0.0,0.0,0.0,2019.2
1583121,40047,0.8881041426485914,1.0,1.0,0.0,0.45999999999999996,0.35294117647058826,0.0,0.0,0.0,2019.2
1583122,40047,0.6761037432772882,1.0,0.0,0.75,0.82,0.4411764705882353,1.0,0.0,0.0,2019.2
1583123,40047,0.6761037432772882,1.0,0.5,0.7,0.82,0.4411764705882353,1.0,0.0,0.0,2019.2
1583124,40047,0.6761037432772882,1.0,1.0,1.0,0.82,0.4411764705882353,1.0,0.0,0.0,2019.2
1583125,40047,0.6258939278727481,1.0,0.0,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2
1583126,40047,0.6258939278727481,1.0,0.5,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2
1583127,40047,0.6258939278727481,1.0,1.0,1.0,1.0,0.11764705882352941,1.0,0.0,0.0,2019.2
1583128,40047,0.48928087141277377,1.0,0.0,1.0,0.9800000000000001,0.08823529411764706,1.0,0.0,0.0,2019.2
1583129,40047,0.48928087141277377,1.0,0.5,0.95,0.9800000000000001,0.08823529411764706,1.0,0.0,0.0,2019.2
1583130,40047,0.48928087141277377,1.0,1.0,1.0,0.9800000000000001,0.08823529411764706,1.0,0.0,0.0,2019.2
1583131,40047,0.7768628617654607,1.0,0.0,0.7,0.78,0.38235294117647056,1.0,0.0,0.0,2019.2
1583132,40047,0.7768628617654607,1.0,0.5,0.9,0.78,0.38235294117647056,1.0,0.0,0.0,2019.2
1583133,40047,0.7768628617654607,1.0,1.0,0.75,0.78,0.38235294117647056,1.0,0.0,0.0,2019.2
1583134,40047,0.46385214168379185,1.0,0.0,1.0,1.0,0.4411764705882353,1.0,0.0,0.0,2019.2
1583135,40047,0.46385214168379185,1.0,0.5,1.0,1.0,0.4411764705882353,1.0,0.0,0.0,2019.2
1583136,40047,0.46385214168379185,1.0,1.0,1.0,1.0,0.4411764705882353,1.0,0.0,0.0,2019.2
1583137,40047,0.5677439291558969,1.0,0.0,1.0,1.0,0.4117647058823529,1.0,0.0,0.0,2019.2
1583138,40047,0.5677439291558969,1.0,0.5,1.0,1.0,0.4117647058823529,1.0,0.0,0.0,2019.2
1583139,40047,0.5677439291558969,1.0,1.0,1.0,1.0,0.4117647058823529,1.0,0.0,0.0,2019.2
1583140,40047,0.31664675662406283,1.0,0.0,0.9800000000000001,0.86,0.2647058823529412,1.0,0.0,0.0,2019.2
1583141,40047,0.31664675662406283,1.0,0.5,0.8,0.86,0.2647058823529412,1.0,0.0,0.0,2019.2
1583142,40047,0.31664675662406283,1.0,1.0,0.8,0.86,0.2647058823529412,1.0,0.0,0.0,2019.2
1583143,40047,0.2724008144493918,1.0,0.0,0.79,0.48,0.2647058823529412,0.0,0.0,0.0,2019.2
1583144,40047,0.2724008144493918,1.0,0.5,0.65,0.48,0.2647058823529412,0.0,0.0,0.0,2019.2
1583145,40047,0.2724008144493918,1.0,1.0,0.0,0.48,0.2647058823529412,0.0,0.0,0.0,2019.2
1583149,40047,0.5058352373061916,1.0,0.0,0.9,0.95,0.17647058823529413,1.0,0.0,0.0,2019.2
1583150,40047,0.5058352373061916,1.0,0.5,0.95,0.95,0.17647058823529413,1.0,0.0,0.0,2019.2
1583151,40047,0.5058352373061916,1.0,1.0,1.0,0.95,0.17647058823529413,1.0,0.0,0.0,2019.2
1583152,40047,0.3766584046862081,1.0,0.0,1.0,1.0,0.29411764705882354,1.0,0.0,0.0,2019.2
1583153,40047,0.3766584046862081,1.0,0.5,1.0,1.0,0.29411764705882354,1.0,0.0,0.0,2019.2
1583154,40047,0.3766584046862081,1.0,1.0,1.0,1.0,0.29411764705882354,1.0,0.0,0.0,2019.2
1583155,40047,0.41572872230698404,1.0,0.0,0.9800000000000001,0.8800000000000001,0.4411764705882353,1.0,0.0,0.0,2019.2
1583156,40047,0.41572872230698404,1.0,0.5,0.65,0.8800000000000001,0.4411764705882353,1.0,0.0,0.0,2019.2
1583157,40047,0.41572872230698404,1.0,1.0,1.0,0.8800000000000001,0.4411764705882353,1.0,0.0,0.0,2019.2
1583158,40047,0.19482844660956056,1.0,0.0,1.0,0.95,0.29411764705882354,1.0,0.0,0.0,2019.2
1583159,40047,0.19482844660956056,1.0,0.5,0.95,0.95,0.29411764705882354,1.0,0.0,0.0,2019.2
1583160,40047,0.19482844660956056,1.0,1.0,0.9,0.95,0.29411764705882354,1.0,0.0,0.0,2019.2
1583161,40047,0.5821791631754617,1.0,0.0,0.52,0.33999999999999997,0.2647058823529412,0.0,0.0,0.0,2019.2
1583162,40047,0.5821791631754617,1.0,0.5,0.36,0.33999999999999997,0.2647058823529412,0.0,0.0,0.0,2019.2
1583163,40047,0.5821791631754617,1.0,1.0,0.15,0.33999999999999997,0.2647058823529412,0.0,0.0,0.0,2019.2
1583164,40047,0.31554604765773364,1.0,0.0,0.6799999999999999,0.43,0.2647058823529412,0.0,0.0,0.0,2019.2
1583165,40047,0.31554604765773364,1.0,0.5,0.35,0.43,0.2647058823529412,0.0,0.0,0.0,2019.2
1583166,40047,0.31554604765773364,1.0,1.0,0.15,0.43,0.2647058823529412,0.0,0.0,0.0,2019.2
1583167,40047,0.41936438764916156,1.0,0.0,1.0,1.0,0.23529411764705882,1.0,0.0,0.0,2019.2
1583168,40047,0.41936438764916156,1.0,0.5,1.0,1.0,0.23529411764705882,1.0,0.0,0.0,2019.2
1583169,40047,0.41936438764916156,1.0,1.0,1.0,1.0,0.23529411764705882,1.0,0.0,0.0,2019.2
1583170,40047,0.8017785225681605,1.0,0.0,0.48,0.16,0.2647058823529412,0.0,0.0,0.0,2019.2
1583171,40047,0.8017785225681605,1.0,0.5,0.0,0.16,0.2647058823529412,0.0,0.0,0.0,2019.2
1583172,40047,0.8017785225681605,1.0,1.0,0.0,0.16,0.2647058823529412,0.0,0.0,0.0,2019.2
1583173,40047,0.6560479260010562,1.0,0.0,1.0,1.0,0.14705882352941177,1.0,0.0,0.0,2019.2
1583174,40047,0.6560479260010562,1.0,0.5,1.0,1.0,0.14705882352941177,1.0,0.0,0.0,2019.2
1583175,40047,0.6560479260010562,1.0,1.0,1.0,1.0,0.14705882352941177,1.0,0.0,0.0,2019.2
1583176,40047,0.24613495800511626,1.0,0.0,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2019.2
1583177,40047,0.24613495800511626,1.0,0.5,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2019.2
1583178,40047,0.24613495800511626,1.0,1.0,1.0,1.0,0.17647058823529413,1.0,0.0,0.0,2019.2
1583179,40047,0.21437467621559494,1.0,0.0,1.0,0.9800000000000001,0.23529411764705882,1.0,0.0,0.0,2019.2
1583180,40047,0.21437467621559494,1.0,0.5,0.95,0.9800000000000001,0.23529411764705882,1.0,0.0,0.0,2019.2
1583181,40047,0.21437467621559494,1.0,1.0,1.0,0.9800000000000001,0.23529411764705882,1.0,0.0,0.0,2019.2
1583182,40047,0.5555050968498485,1.0,0.0,0.63,0.8400000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1583183,40047,0.5555050968498485,1.0,0.5,0.9,0.8400000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1583184,40047,0.5555050968498485,1.0,1.0,1.0,0.8400000000000001,0.17647058823529413,1.0,0.0,0.0,2019.2
1583185,40047,0.7610381049462469,1.0,0.0,1.0,1.0,0.23529411764705882,1.0,0.0,0.0,2019.2
1583186,40047,0.7610381049462469,1.0,0.5,1.0,1.0,0.23529411764705882,1.0,0.0,0.0,2019.2
1583187,40047,0.7610381049462469,1.0,1.0,1.0,1.0,0.23529411764705882,1.0,0.0,0.0,2019.2
1583188,40047,0.47148707802887385,1.0,0.0,1.0,0.97,0.11764705882352941,1.0,0.0,0.0,2019.2
1583189,40047,0.47148707802887385,1.0,0.5,1.0,0.97,0.11764705882352941,1.0,0.0,0.0,2019.2
1583190,40047,0.47148707802887385,1.0,1.0,0.9,0.97,0.11764705882352941,1.0,0.0,0.0,2019.2
1583191,40047,0.31723562062158056,1.0,0.0,1.0,1.0,0.14705882352941177,1.0,0.0,0.0,2019.2
1583192,40047,0.31723562062158056,1.0,0.5,1.0,1.0,0.14705882352941177,1.0,0.0,0.0,2019.2
1583193,40047,0.31723562062158056,1.0,1.0,1.0,1.0,0.14705882352941177,1.0,0.0,0.0,2019.2
1583194,40047,0.3771869235674476,1.0,0.0,1.0,0.9,0.4411764705882353,1.0,0.0,0.0,2019.2
1583195,40047,0.3771869235674476,1.0,0.5,0.95,0.9,0.4411764705882353,1.0,0.0,0.0,2019.2
1583196,40047,0.3771869235674476,1.0,1.0,0.75,0.9,0.4411764705882353,1.0,0.0,0.0,2019.2
1731093,51963,0.18140792349535448,0.1111111111111111,0.0,0.72,0.8,0.0,1.0,0.0,0.0,2020.6
1731094,51963,0.18140792349535448,0.1111111111111111,0.5,0.72,0.8,0.0,1.0,0.0,0.0,2020.6
1731095,51963,0.18140792349535448,0.1111111111111111,1.0,0.95,0.8,0.0,1.0,0.0,0.0,2020.6
1731096,51963,0.6871615268512291,0.1111111111111111,0.5,0.4,0.27,0.08823529411764706,0.0,0.0,0.0,2020.6
1731097,51963,0.6871615268512291,0.1111111111111111,0.0,0.4,0.27,0.08823529411764706,0.0,0.0,0.0,2020.6
1731098,51963,0.6871615268512291,0.1111111111111111,1.0,0.0,0.27,0.08823529411764706,0.0,0.0,0.0,2020.6
1731099,51963,0.7789040415938471,0.1111111111111111,1.0,0.0,0.27,0.20588235294117646,0.0,0.0,0.0,2020.6
1731100,51963,0.7789040415938471,0.1111111111111111,0.0,0.4,0.27,0.20588235294117646,0.0,0.0,0.0,2020.6
1731101,51963,0.7789040415938471,0.1111111111111111,0.5,0.4,0.27,0.20588235294117646,0.0,0.0,0.0,2020.6
1731105,51963,0.03503863180977582,0.1111111111111111,0.0,0.42000000000000004,0.27999999999999997,0.029411764705882353,0.0,0.0,0.0,2020.6
1731106,51963,0.03503863180977582,0.1111111111111111,0.5,0.42000000000000004,0.27999999999999997,0.029411764705882353,0.0,0.0,0.0,2020.6
1731107,51963,0.03503863180977582,0.1111111111111111,1.0,0.0,0.27999999999999997,0.029411764705882353,0.0,0.0,0.0,2020.6
1731108,51963,0.5055041869076962,0.1111111111111111,0.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,2020.6
1731109,51963,0.5055041869076962,0.1111111111111111,0.5,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,2020.6
1731110,51963,0.5055041869076962,0.1111111111111111,1.0,0.0,0.0,0.029411764705882353,0.0,0.0,0.0,2020.6
1731111,51963,0.6327104479999361,0.1111111111111111,0.5,0.51,0.47000000000000003,0.058823529411764705,0.0,0.0,0.0,2020.6
1731112,51963,0.6327104479999361,0.1111111111111111,1.0,0.4,0.47000000000000003,0.058823529411764705,0.0,0.0,0.0,2020.6
1731113,51963,0.6327104479999361,0.1111111111111111,0.0,0.51,0.47000000000000003,0.058823529411764705,0.0,0.0,0.0,2020.6
1731114,51963,0.4881592849423756,0.1111111111111111,0.0,1.0,0.9800000000000001,0.0,1.0,0.0,0.0,2020.6
1731115,51963,0.4881592849423756,0.1111111111111111,0.5,1.0,0.9800000000000001,0.0,1.0,0.0,0.0,2020.6
1731116,51963,0.4881592849423756,0.1111111111111111,1.0,0.95,0.9800000000000001,0.0,1.0,0.0,0.0,2020.6
1731117,51963,0.06175477418155218,0.1111111111111111,0.0,0.79,0.79,0.0,1.0,0.0,0.0,2020.6
1731118,51963,0.06175477418155218,0.1111111111111111,1.0,0.8,0.79,0.0,1.0,0.0,0.0,2020.6
1731119,51963,0.06175477418155218,0.1111111111111111,0.5,0.79,0.79,0.0,1.0,0.0,0.0,2020.6
1731120,51963,0.26958014426365345,0.1111111111111111,0.5,0.77,0.78,0.0,1.0,0.0,0.0,2020.6
1731121,51963,0.26958014426365345,0.1111111111111111,1.0,0.8,0.78,0.0,1.0,0.0,0.0,2020.6
1731122,51963,0.26958014426365345,0.1111111111111111,0.0,0.77,0.78,0.0,1.0,0.0,0.0,2020.6
1731123,51963,0.5592756984869458,0.1111111111111111,0.5,0.5599999999999999,0.5,0.029411764705882353,1.0,0.0,0.0,2020.6
1731124,51963,0.5592756984869458,0.1111111111111111,1.0,0.37,0.5,0.029411764705882353,1.0,0.0,0.0,2020.6
1731125,51963,0.5592756984869458,0.1111111111111111,0.0,0.5599999999999999,0.5,0.029411764705882353,1.0,0.0,0.0,2020.6
1731126,51963,0.6486769531396646,0.1111111111111111,0.5,0.65,0.63,0.0,1.0,0.0,0.0,2020.6
1731127,51963,0.6486769531396646,0.1111111111111111,0.0,0.65,0.63,0.0,1.0,0.0,0.0,2020.6
1731128,51963,0.6486769531396646,0.1111111111111111,1.0,0.6,0.63,0.0,1.0,0.0,0.0,2020.6
1731129,51963,0.8751676947140267,0.1111111111111111,0.0,0.7,0.7,0.17647058823529413,1.0,0.0,0.0,2020.6
1731130,51963,0.8751676947140267,0.1111111111111111,0.5,0.7,0.7,0.17647058823529413,1.0,0.0,0.0,2020.6
1731131,51963,0.8751676947140267,0.1111111111111111,1.0,0.7,0.7,0.17647058823529413,1.0,0.0,0.0,2020.6
1731132,51963,0.35732787250327974,0.1111111111111111,0.5,0.79,0.8300000000000001,0.029411764705882353,1.0,0.0,0.0,2020.6
1731133,51963,0.35732787250327974,0.1111111111111111,1.0,0.9,0.8300000000000001,0.029411764705882353,1.0,0.0,0.0,2020.6
1731134,51963,0.35732787250327974,0.1111111111111111,0.0,0.79,0.8300000000000001,0.029411764705882353,1.0,0.0,0.0,2020.6
1731135,51963,0.28484364635550713,0.1111111111111111,0.0,0.95,0.9199999999999999,0.0,1.0,0.0,0.0,2020.6
1731136,51963,0.28484364635550713,0.1111111111111111,1.0,0.85,0.9199999999999999,0.0,1.0,0.0,0.0,2020.6
1731137,51963,0.28484364635550713,0.1111111111111111,0.5,0.95,0.9199999999999999,0.0,1.0,0.0,0.0,2020.6
1731138,51963,0.6774853805804459,0.1111111111111111,1.0,0.7,0.6799999999999999,0.029411764705882353,1.0,0.0,0.0,2020.6
1731139,51963,0.6774853805804459,0.1111111111111111,0.0,0.67,0.6799999999999999,0.029411764705882353,1.0,0.0,0.0,2020.6
1731140,51963,0.6774853805804459,0.1111111111111111,0.5,0.67,0.6799999999999999,0.029411764705882353,1.0,0.0,0.0,2020.6
1731141,51963,0.34186662102041016,0.1111111111111111,0.0,0.9800000000000001,0.9400000000000001,0.0,1.0,0.0,0.0,2020.6
1731142,51963,0.34186662102041016,0.1111111111111111,1.0,0.85,0.9400000000000001,0.0,1.0,0.0,0.0,2020.6
1731143,51963,0.34186662102041016,0.1111111111111111,0.5,0.9800000000000001,0.9400000000000001,0.0,1.0,0.0,0.0,2020.6
1731144,51963,0.05975728562189269,0.1111111111111111,0.0,0.12,0.08,0.029411764705882353,0.0,0.0,0.0,2020.6
1731145,51963,0.05975728562189269,0.1111111111111111,1.0,0.0,0.08,0.029411764705882353,0.0,0.0,0.0,2020.6
1731146,51963,0.05975728562189269,0.1111111111111111,0.5,0.12,0.08,0.029411764705882353,0.0,0.0,0.0,2020.6
1731156,51963,0.31554604765773364,0.1111111111111111,1.0,0.75,0.6799999999999999,0.058823529411764705,1.0,0.0,0.0,2020.6
1731157,51963,0.31554604765773364,0.1111111111111111,0.5,0.65,0.6799999999999999,0.058823529411764705,1.0,0.0,0.0,2020.6
1731158,51963,0.31554604765773364,0.1111111111111111,0.0,0.65,0.6799999999999999,0.058823529411764705,1.0,0.0,0.0,2020.6
1731159,51963,0.28315446465675326,0.1111111111111111,0.0,0.44000000000000006,0.5,0.0,1.0,0.0,0.0,2020.6
1731160,51963,0.28315446465675326,0.1111111111111111,0.5,0.44000000000000006,0.5,0.0,1.0,0.0,0.0,2020.6
1731161,51963,0.28315446465675326,0.1111111111111111,1.0,0.61,0.5,0.0,1.0,0.0,0.0,2020.6
1731162,51963,0.6903354592538238,0.1111111111111111,0.0,0.58,0.62,0.058823529411764705,1.0,0.0,0.0,2020.6
1731163,51963,0.6903354592538238,0.1111111111111111,0.5,0.58,0.62,0.058823529411764705,1.0,0.0,0.0,2020.6
1731164,51963,0.6903354592538238,0.1111111111111111,1.0,0.7,0.62,0.058823529411764705,1.0,0.0,0.0,2020.6
1731165,51963,0.35036007323920726,0.1111111111111111,1.0,0.0,0.13,0.0,0.0,0.0,0.0,2020.6
1731166,51963,0.35036007323920726,0.1111111111111111,0.0,0.19,0.13,0.0,0.0,0.0,0.0,2020.6
1731167,51963,0.35036007323920726,0.1111111111111111,0.5,0.19,0.13,0.0,0.0,0.0,0.0,2020.6
1731171,51963,0.8955749282384706,0.1111111111111111,0.5,0.86,0.8400000000000001,0.029411764705882353,1.0,0.0,0.0,2020.6
1731172,51963,0.8955749282384706,0.1111111111111111,0.0,0.86,0.8400000000000001,0.029411764705882353,1.0,0.0,0.0,2020.6
1731173,51963,0.8955749282384706,0.1111111111111111,1.0,0.8,0.8400000000000001,0.029411764705882353,1.0,0.0,0.0,2020.6
1731174,51963,0.018410948857378515,0.1111111111111111,0.0,0.65,0.65,0.0,1.0,0.0,0.0,2020.6
1731175,51963,0.018410948857378515,0.1111111111111111,0.5,0.65,0.65,0.0,1.0,0.0,0.0,2020.6
1731176,51963,0.018410948857378515,0.1111111111111111,1.0,0.65,0.65,0.0,1.0,0.0,0.0,2020.6
1731177,51963,0.0019263886695407729,0.1111111111111111,0.0,0.19,0.13,0.14705882352941177,0.0,0.0,0.0,2020.6
1731178,51963,0.0019263886695407729,0.1111111111111111,0.5,0.19,0.13,0.14705882352941177,0.0,0.0,0.0,2020.6
1731179,51963,0.0019263886695407729,0.1111111111111111,1.0,0.0,0.13,0.14705882352941177,0.0,0.0,0.0,2020.6
1731180,51963,0.23313305844318669,0.1111111111111111,0.0,0.58,0.5900000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1731181,51963,0.23313305844318669,0.1111111111111111,0.5,0.58,0.5900000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1731182,51963,0.23313305844318669,0.1111111111111111,1.0,0.6,0.5900000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1731183,51963,0.004053436137199854,0.1111111111111111,1.0,0.8,0.5900000000000001,0.0,1.0,0.0,0.0,2020.6
1731184,51963,0.004053436137199854,0.1111111111111111,0.5,0.49000000000000005,0.5900000000000001,0.0,1.0,0.0,0.0,2020.6
1731185,51963,0.004053436137199854,0.1111111111111111,0.0,0.49000000000000005,0.5900000000000001,0.0,1.0,0.0,0.0,2020.6
1731186,51963,0.2050681651009475,0.1111111111111111,0.0,0.37,0.5,0.058823529411764705,1.0,0.0,0.0,2020.6
1731187,51963,0.2050681651009475,0.1111111111111111,0.5,0.37,0.5,0.058823529411764705,1.0,0.0,0.0,2020.6
1731188,51963,0.2050681651009475,0.1111111111111111,1.0,0.75,0.5,0.058823529411764705,1.0,0.0,0.0,2020.6
1731189,51963,0.7255234439723335,0.1111111111111111,0.0,0.6,0.73,0.14705882352941177,1.0,0.0,0.0,2020.6
1731190,51963,0.7255234439723335,0.1111111111111111,1.0,1.0,0.73,0.14705882352941177,1.0,0.0,0.0,2020.6
1731191,51963,0.7255234439723335,0.1111111111111111,0.5,0.6,0.73,0.14705882352941177,1.0,0.0,0.0,2020.6
1731192,51963,0.9554053202381387,0.1111111111111111,0.0,0.19,0.45,0.0,0.0,0.0,0.0,2020.6
1731193,51963,0.9554053202381387,0.1111111111111111,1.0,0.7,0.45,0.0,0.0,0.0,0.0,2020.6
1731194,51963,0.9554053202381387,0.1111111111111111,0.5,0.19,0.45,0.0,0.0,0.0,0.0,2020.6
1731195,51963,0.8645740418324185,0.1111111111111111,0.0,0.8099999999999999,0.86,0.0,1.0,0.0,0.0,2020.6
1731196,51963,0.8645740418324185,0.1111111111111111,0.5,0.8099999999999999,0.86,0.0,1.0,0.0,0.0,2020.6
1731197,51963,0.8645740418324185,0.1111111111111111,1.0,0.95,0.86,0.0,1.0,0.0,0.0,2020.6
1731198,51963,0.3684332700293166,0.1111111111111111,0.0,0.06999999999999999,0.05,0.2647058823529412,0.0,0.0,0.0,2020.6
1731199,51963,0.3684332700293166,0.1111111111111111,0.5,0.06999999999999999,0.05,0.2647058823529412,0.0,0.0,0.0,2020.6
1731200,51963,0.3684332700293166,0.1111111111111111,1.0,0.0,0.05,0.2647058823529412,0.0,0.0,0.0,2020.6
1731201,51963,0.5037624452647724,0.1111111111111111,1.0,0.0,0.13999999999999999,0.0,0.0,0.0,0.0,2020.6
1731202,51963,0.5037624452647724,0.1111111111111111,0.5,0.21000000000000002,0.13999999999999999,0.0,0.0,0.0,0.0,2020.6
1731203,51963,0.5037624452647724,0.1111111111111111,0.0,0.21000000000000002,0.13999999999999999,0.0,0.0,0.0,0.0,2020.6
1732837,54613,0.40879120094165267,0.8888888888888888,0.0,0.73,0.8099999999999999,0.11764705882352941,1.0,0.0,0.0,2020.6
1732838,54613,0.40879120094165267,0.1111111111111111,0.0,0.73,0.8099999999999999,0.11764705882352941,1.0,0.0,0.0,2020.6
1732839,54613,0.40879120094165267,0.8888888888888888,0.5,0.73,0.8099999999999999,0.11764705882352941,1.0,0.0,0.0,2020.6
1732840,54613,0.40879120094165267,0.1111111111111111,0.5,0.73,0.8099999999999999,0.11764705882352941,1.0,0.0,0.0,2020.6
1732841,54613,0.40879120094165267,0.8888888888888888,1.0,0.9800000000000001,0.8099999999999999,0.11764705882352941,1.0,0.0,0.0,2020.6
1732842,54613,0.40879120094165267,0.1111111111111111,1.0,0.9800000000000001,0.8099999999999999,0.11764705882352941,1.0,0.0,0.0,2020.6
1732843,54613,0.6729054119847869,0.8888888888888888,0.0,0.5,0.5700000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1732844,54613,0.6729054119847869,0.1111111111111111,0.0,0.5,0.5700000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1732845,54613,0.6729054119847869,0.8888888888888888,0.5,0.5,0.5700000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1732846,54613,0.6729054119847869,0.1111111111111111,0.5,0.5,0.5700000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1732847,54613,0.6729054119847869,0.8888888888888888,1.0,0.7,0.5700000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1732848,54613,0.6729054119847869,0.1111111111111111,1.0,0.7,0.5700000000000001,0.058823529411764705,1.0,0.0,0.0,2020.6
1732849,54613,0.06017234765857839,0.8888888888888888,0.0,0.58,0.71,0.0,1.0,0.0,0.0,2020.6
1732850,54613,0.06017234765857839,0.1111111111111111,0.0,0.58,0.71,0.0,1.0,0.0,0.0,2020.6
1732851,54613,0.06017234765857839,0.8888888888888888,1.0,0.97,0.71,0.0,1.0,0.0,0.0,2020.6
1732852,54613,0.06017234765857839,0.1111111111111111,1.0,0.97,0.71,0.0,1.0,0.0,0.0,2020.6
1732853,54613,0.06017234765857839,0.8888888888888888,0.5,0.58,0.71,0.0,1.0,0.0,0.0,2020.6
1732854,54613,0.06017234765857839,0.1111111111111111,0.5,0.58,0.71,0.0,1.0,0.0,0.0,2020.6
1732855,54613,0.6472168521366877,0.8888888888888888,0.5,0.24,0.45999999999999996,0.20588235294117646,0.0,0.0,0.0,2020.6
1732856,54613,0.6472168521366877,0.1111111111111111,0.5,0.24,0.45999999999999996,0.20588235294117646,0.0,0.0,0.0,2020.6
1732857,54613,0.6472168521366877,0.8888888888888888,1.0,0.8,0.45999999999999996,0.20588235294117646,0.0,0.0,0.0,2020.6
