,discente,unidade,nota,media_final,aprovado,reposicao,reprovadoporfalta,numero_total_faltas,descricao,nivel_ensino,id_turma,id_curso,codigo,disciplina,docente,semestre,excluido
4184544,96563d6ee700e92ff9228a0541bc67e2,3,10.0,6.8,True,False,False,18,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184545,09a99f287b1ff15bf20bb09663e4f025,1,0.3,1.4,False,False,False,12,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184546,09a99f287b1ff15bf20bb09663e4f025,2,3.0,1.4,False,False,False,12,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184547,09a99f287b1ff15bf20bb09663e4f025,3,1.0,1.4,False,False,False,12,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184548,48d2a6b78038d49fdb3f41057e126059,1,10.0,9.3,True,False,False,2,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184549,48d2a6b78038d49fdb3f41057e126059,2,8.0,9.3,True,False,False,2,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184550,48d2a6b78038d49fdb3f41057e126059,3,10.0,9.3,True,False,False,2,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184551,af59cc91d3cb392887a5392d8b67b749,1,1.3,0.5,False,False,False,30,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184552,af59cc91d3cb392887a5392d8b67b749,2,0.3,0.5,False,False,False,30,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184553,af59cc91d3cb392887a5392d8b67b749,3,0.0,0.5,False,False,False,30,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184557,63f9a4d2d083c1f809badd010bf5483f,1,10.0,10.0,True,False,False,0,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184558,63f9a4d2d083c1f809badd010bf5483f,2,10.0,10.0,True,False,False,0,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184559,63f9a4d2d083c1f809badd010bf5483f,3,10.0,10.0,True,False,False,0,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184560,42dd64574062b823891303523d8ad30b,1,1.8,1.4,False,False,False,4,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184561,42dd64574062b823891303523d8ad30b,2,2.5,1.4,False,False,False,4,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184562,42dd64574062b823891303523d8ad30b,3,0.0,1.4,False,False,False,4,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184563,4085c3cb4cd575ad3a0ea96f5cba2238,1,1.0,1.0,False,False,False,12,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184564,4085c3cb4cd575ad3a0ea96f5cba2238,2,0.0,1.0,False,False,False,12,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184565,4085c3cb4cd575ad3a0ea96f5cba2238,3,2.0,1.0,False,False,False,12,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184569,8e94cb99999fb015140bb1a97fb1af5c,1,9.0,7.0,True,False,False,20,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184570,8e94cb99999fb015140bb1a97fb1af5c,2,5.0,7.0,True,False,False,20,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184571,8e94cb99999fb015140bb1a97fb1af5c,3,7.0,7.0,True,False,False,20,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184572,5ded3657871d13d120448fc49c7bf108,1,8.5,7.5,True,False,False,20,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184573,5ded3657871d13d120448fc49c7bf108,2,8.0,7.5,True,False,False,20,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184574,5ded3657871d13d120448fc49c7bf108,3,6.0,7.5,True,False,False,20,APROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184581,0498dde42b89378def44dfab3e2efbaf,1,9.5,6.8,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184582,0498dde42b89378def44dfab3e2efbaf,2,5.5,6.8,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184583,0498dde42b89378def44dfab3e2efbaf,3,5.5,6.8,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184590,be50c021e9b3b6d5658df29e0e2f16b7,1,5.0,3.7,False,False,False,20,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184591,be50c021e9b3b6d5658df29e0e2f16b7,2,2.0,3.7,False,False,False,20,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184592,be50c021e9b3b6d5658df29e0e2f16b7,3,4.0,3.7,False,False,False,20,REPROVADO,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184596,2583f099eb2ffe35c33c448435bb82ab,1,8.0,6.3,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184597,2583f099eb2ffe35c33c448435bb82ab,2,4.0,6.3,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184598,2583f099eb2ffe35c33c448435bb82ab,3,7.0,6.3,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184599,41995362d14698a8ce35529fa24ea31b,1,6.0,6.8,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184600,41995362d14698a8ce35529fa24ea31b,2,5.5,6.8,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4184601,41995362d14698a8ce35529fa24ea31b,3,9.0,6.8,True,False,False,22,APROVADO POR NOTA,GRADUAÇÃO,43677,49184,DIM0133,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE MAURICIO CUNHA CAMPOS,2019.2,False
4209603,d39ce6e8eff4e6a743eabd379e070ef0,1,1.6,1.8,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209604,d39ce6e8eff4e6a743eabd379e070ef0,2,2.6,1.8,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209605,d39ce6e8eff4e6a743eabd379e070ef0,3,1.3,1.8,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209606,9cefbdb25a2cb810ee2f7583fc4ec560,1,5.1,3.1,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209607,9cefbdb25a2cb810ee2f7583fc4ec560,2,1.9,3.1,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209608,9cefbdb25a2cb810ee2f7583fc4ec560,3,2.4,3.1,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209609,a48e5793294eda9c44341116ee31b3cd,1,5.2,5.1,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209610,a48e5793294eda9c44341116ee31b3cd,3,3.8,5.1,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209611,a48e5793294eda9c44341116ee31b3cd,2,6.4,5.1,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209612,b9e7b1913f23c4b62e5038e5491fcef9,1,8.5,9.2,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209613,b9e7b1913f23c4b62e5038e5491fcef9,2,9.2,9.2,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209614,b9e7b1913f23c4b62e5038e5491fcef9,3,10.0,9.2,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209615,f4b31364d87ffc8c9f4673a285439996,1,6.4,7.1,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209616,f4b31364d87ffc8c9f4673a285439996,2,7.0,7.1,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209617,f4b31364d87ffc8c9f4673a285439996,3,7.8,7.1,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209624,ab39950f29b96d5fab7b336db156c498,1,8.5,7.3,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209625,ab39950f29b96d5fab7b336db156c498,2,6.0,7.3,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209626,ab39950f29b96d5fab7b336db156c498,3,7.3,7.3,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209627,f624420224de42ee8ead203860c86c7b,1,3.5,3.0,False,False,False,14,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209628,f624420224de42ee8ead203860c86c7b,2,0.8,3.0,False,False,False,14,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209629,f624420224de42ee8ead203860c86c7b,3,4.7,3.0,False,False,False,14,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209630,3c1cd5e62f9e85a89b591b768ce9cb63,1,7.4,8.3,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209631,3c1cd5e62f9e85a89b591b768ce9cb63,2,7.4,8.3,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209632,3c1cd5e62f9e85a89b591b768ce9cb63,3,10.0,8.3,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209633,e7400073bcdf38de498ba3d84a319209,1,3.5,2.7,False,False,False,22,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209634,e7400073bcdf38de498ba3d84a319209,2,3.4,2.7,False,False,False,22,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209635,e7400073bcdf38de498ba3d84a319209,3,1.1,2.7,False,False,False,22,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209636,b4cba31e1e7f5aa0571ee31664a5b457,1,7.0,7.4,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209637,b4cba31e1e7f5aa0571ee31664a5b457,2,7.9,7.4,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209638,b4cba31e1e7f5aa0571ee31664a5b457,3,7.3,7.4,True,False,False,6,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209639,6056c4082d4a7f65d64943dad44eaac4,1,6.9,5.7,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209640,6056c4082d4a7f65d64943dad44eaac4,2,6.0,5.7,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209641,6056c4082d4a7f65d64943dad44eaac4,3,4.2,5.7,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209642,c4f76eb18f14a47b5f033382f72f4c0b,1,5.5,5.7,True,False,False,18,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209643,c4f76eb18f14a47b5f033382f72f4c0b,2,6.5,5.7,True,False,False,18,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209644,c4f76eb18f14a47b5f033382f72f4c0b,3,5.0,5.7,True,False,False,18,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209645,563dcc8997a0777acc52be42a3108c27,1,4.1,2.1,False,False,False,8,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209646,563dcc8997a0777acc52be42a3108c27,2,0.8,2.1,False,False,False,8,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209647,563dcc8997a0777acc52be42a3108c27,3,1.3,2.1,False,False,False,8,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209648,c9d7f23ab52b57c85bd5c145c6a81f47,1,10.0,10.0,True,False,False,14,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209649,c9d7f23ab52b57c85bd5c145c6a81f47,2,10.0,10.0,True,False,False,14,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209650,c9d7f23ab52b57c85bd5c145c6a81f47,3,10.0,10.0,True,False,False,14,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209651,216f8248d7280f028f61d7c023241e46,1,3.8,3.4,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209652,216f8248d7280f028f61d7c023241e46,2,1.5,3.4,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209653,216f8248d7280f028f61d7c023241e46,3,4.8,3.4,False,False,False,16,REPROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209654,95aad1d97d2fd07effc76d85723100f5,1,7.4,7.8,True,False,False,2,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209655,95aad1d97d2fd07effc76d85723100f5,2,7.0,7.8,True,False,False,2,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209656,95aad1d97d2fd07effc76d85723100f5,3,8.9,7.8,True,False,False,2,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209657,905c2f664cb927c55ddc2dd1d32b96ff,1,5.0,5.2,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209658,905c2f664cb927c55ddc2dd1d32b96ff,2,5.4,5.2,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209659,905c2f664cb927c55ddc2dd1d32b96ff,3,5.1,5.2,True,False,False,24,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209660,d9415cd0546f4037018add01381298bc,1,10.0,9.7,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209661,d9415cd0546f4037018add01381298bc,2,9.7,9.7,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209662,d9415cd0546f4037018add01381298bc,3,9.4,9.7,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209663,96d813f1b9140c28d183652b914fcaba,1,10.0,9.1,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209664,96d813f1b9140c28d183652b914fcaba,2,8.9,9.1,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209665,96d813f1b9140c28d183652b914fcaba,3,8.3,9.1,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209666,8f439d3dc82554f972a840f22fd885e9,1,9.2,9.0,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209667,8f439d3dc82554f972a840f22fd885e9,2,9.5,9.0,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209668,8f439d3dc82554f972a840f22fd885e9,3,8.2,9.0,True,False,False,24,APROVADO,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
4209669,149c025c8b9d5e44aacea3a612a0c0da,1,5.0,5.7,True,False,False,12,APROVADO POR NOTA,GRADUAÇÃO,40049,49184,IMD1012,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DE SOUZA BRITO,2019.2,False
