,discente,unidade,nota,media_final,aprovado,reposicao,reprovadoporfalta,numero_total_faltas,descricao,nivel_ensino,id_turma,codigo,disciplina,docente,semestre,reprovadomatematicamente
325718,4f6414b79a7db3cb266b6d4f3aa04ac3,2,4.3,5.9,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325719,4f6414b79a7db3cb266b6d4f3aa04ac3,3,5.0,5.9,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325720,65a39ec605db19a0410e6f597b7ff527,1,4.5,2.8,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325721,65a39ec605db19a0410e6f597b7ff527,2,0.0,2.8,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325722,65a39ec605db19a0410e6f597b7ff527,3,4.0,2.8,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325723,cb54208d573ca3a72f3a3b04801760d3,1,5.0,5.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325724,cb54208d573ca3a72f3a3b04801760d3,2,3.5,5.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325725,cb54208d573ca3a72f3a3b04801760d3,3,6.5,5.0,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325726,91650f5131f1fb6957051e7fe8e581f6,1,6.0,3.3,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325727,91650f5131f1fb6957051e7fe8e581f6,2,0.0,3.3,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325728,91650f5131f1fb6957051e7fe8e581f6,3,4.0,3.3,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325729,34ab9824c20d374d0dfd074ee53d864c,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325730,34ab9824c20d374d0dfd074ee53d864c,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325731,34ab9824c20d374d0dfd074ee53d864c,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325732,38b1a935b6ba698ca7bde6ddeab253c0,3,5.5,5.1,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325733,38b1a935b6ba698ca7bde6ddeab253c0,1,0.0,5.1,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325734,38b1a935b6ba698ca7bde6ddeab253c0,2,5.9,5.1,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325738,cc3aeb7af192a56ec4bac9966929a7c8,1,0.0,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325739,cc3aeb7af192a56ec4bac9966929a7c8,2,3.4,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325740,cc3aeb7af192a56ec4bac9966929a7c8,3,0.0,1.1,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325741,7bee2838e66cb4fef681c1978e154d08,3,0.0,0.3,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325742,7bee2838e66cb4fef681c1978e154d08,1,1.0,0.3,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325743,7bee2838e66cb4fef681c1978e154d08,2,0.0,0.3,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325747,ccbaa962cb6d6e9ddb7cf5b86438c1c0,1,9.0,6.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325748,ccbaa962cb6d6e9ddb7cf5b86438c1c0,2,6.0,6.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325749,ccbaa962cb6d6e9ddb7cf5b86438c1c0,3,5.0,6.7,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325753,8aff77a9efc296f354650993f9133b0e,1,8.1,5.6,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325754,8aff77a9efc296f354650993f9133b0e,2,3.5,5.6,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325755,8aff77a9efc296f354650993f9133b0e,3,0.0,5.6,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325756,ae8b693d7a83af6b83511ac8730a9ab1,3,9.5,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325757,ae8b693d7a83af6b83511ac8730a9ab1,1,6.5,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325758,ae8b693d7a83af6b83511ac8730a9ab1,2,7.0,7.7,True,False,False,0,APROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325759,1a006549fda0b111944589411b755e20,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325760,1a006549fda0b111944589411b755e20,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325761,1a006549fda0b111944589411b755e20,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325762,240fb0d9ba368bdfe25e6317a5c589d9,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325763,240fb0d9ba368bdfe25e6317a5c589d9,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325764,240fb0d9ba368bdfe25e6317a5c589d9,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325765,57cebb99a79c6b53b154cafa7daf76b1,1,6.0,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325766,57cebb99a79c6b53b154cafa7daf76b1,2,0.5,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325767,57cebb99a79c6b53b154cafa7daf76b1,3,0.0,2.2,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325768,d343c968cda718d62c067ca556d1184f,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325769,d343c968cda718d62c067ca556d1184f,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325770,d343c968cda718d62c067ca556d1184f,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325774,632999077f0364d1da78849d6e10a923,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325775,632999077f0364d1da78849d6e10a923,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325776,632999077f0364d1da78849d6e10a923,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325777,e74ac3d4f78ac1416dc855c907f97c14,1,10.0,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325778,e74ac3d4f78ac1416dc855c907f97c14,2,9.2,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325779,e74ac3d4f78ac1416dc855c907f97c14,3,8.4,9.2,True,False,False,0,APROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325780,69203bb57928d13053e8068170dd00ea,1,9.0,3.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325781,69203bb57928d13053e8068170dd00ea,2,0.0,3.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325782,69203bb57928d13053e8068170dd00ea,3,0.0,3.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325783,1c86769ba9d4b68cd15cfa9779e81c7b,1,6.0,4.7,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325784,1c86769ba9d4b68cd15cfa9779e81c7b,2,0.0,4.7,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325785,1c86769ba9d4b68cd15cfa9779e81c7b,3,4.5,4.7,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325792,e25b97dd3468f4b9de728182f95553ed,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325793,e25b97dd3468f4b9de728182f95553ed,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325794,e25b97dd3468f4b9de728182f95553ed,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325795,366ec4ac3da8c48ac35cdee7f4aba3d9,1,5.0,3.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325796,366ec4ac3da8c48ac35cdee7f4aba3d9,2,0.0,3.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325797,366ec4ac3da8c48ac35cdee7f4aba3d9,3,4.0,3.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325798,a80ef3d24cc1f6d4affc491f3c309522,1,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325799,a80ef3d24cc1f6d4affc491f3c309522,2,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325800,a80ef3d24cc1f6d4affc491f3c309522,3,0.0,0.0,False,False,False,0,REPROVADO,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325801,cd85da799fb1f8e467640dc41fca7343,1,5.0,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325802,cd85da799fb1f8e467640dc41fca7343,2,7.4,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
325803,cd85da799fb1f8e467640dc41fca7343,3,6.5,6.3,True,False,False,0,APROVADO POR NOTA,GRADUAÇÃO,13437,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,ANDRE LUIZ DA SILVA SOLINO,2018.1,False
399247,47bc057bd8ae8754551fa134660a20e6,1,10.0,10.0,True,False,False,8,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399248,47bc057bd8ae8754551fa134660a20e6,2,10.0,10.0,True,False,False,8,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399249,47bc057bd8ae8754551fa134660a20e6,3,10.0,10.0,True,False,False,8,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399250,bd2b036478653c577c839fb5248c9e86,1,10.0,8.7,True,False,False,14,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399251,bd2b036478653c577c839fb5248c9e86,2,10.0,8.7,True,False,False,14,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399252,bd2b036478653c577c839fb5248c9e86,3,6.0,8.7,True,False,False,14,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399253,db2d8bf4e4ccb0528c4d0a84a4d4d5b8,1,8.7,8.6,True,False,False,12,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399254,db2d8bf4e4ccb0528c4d0a84a4d4d5b8,2,7.2,8.6,True,False,False,12,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399255,db2d8bf4e4ccb0528c4d0a84a4d4d5b8,3,10.0,8.6,True,False,False,12,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399256,b2ccb638498a0748a984656980e55cea,1,9.4,9.8,True,False,False,4,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399257,b2ccb638498a0748a984656980e55cea,2,10.0,9.8,True,False,False,4,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399258,b2ccb638498a0748a984656980e55cea,3,10.0,9.8,True,False,False,4,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399259,9f228c8e428905c379140da73a893410,1,10.0,6.1,False,False,False,16,REPROVADO POR NOTA,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399260,9f228c8e428905c379140da73a893410,2,6.7,6.1,False,False,False,16,REPROVADO POR NOTA,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399261,9f228c8e428905c379140da73a893410,3,1.0,6.1,False,False,False,16,REPROVADO POR NOTA,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399262,216f8248d7280f028f61d7c023241e46,1,2.3,1.5,False,False,False,14,REPROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399263,216f8248d7280f028f61d7c023241e46,2,2.1,1.5,False,False,False,14,REPROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399264,216f8248d7280f028f61d7c023241e46,3,0.0,1.5,False,False,False,14,REPROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399265,931c806fb8bb73594c8050730f8042c7,2,10.0,10.0,True,False,False,2,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399266,931c806fb8bb73594c8050730f8042c7,1,10.0,10.0,True,False,False,2,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399267,931c806fb8bb73594c8050730f8042c7,3,10.0,10.0,True,False,False,2,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399268,35f2d630f30d8d9eec0ad32929131ba7,1,10.0,7.5,True,False,False,10,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399269,35f2d630f30d8d9eec0ad32929131ba7,2,9.5,7.5,True,False,False,10,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399270,35f2d630f30d8d9eec0ad32929131ba7,3,1.0,7.5,True,False,False,10,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399271,ab39950f29b96d5fab7b336db156c498,1,9.0,6.0,False,False,True,52,REPROVADO POR NOTA E FALTA,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399272,ab39950f29b96d5fab7b336db156c498,2,9.0,6.0,False,False,True,52,REPROVADO POR NOTA E FALTA,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399273,ab39950f29b96d5fab7b336db156c498,3,0.0,6.0,False,False,True,52,REPROVADO POR NOTA E FALTA,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399274,0dd9a107e39f3094dff94d1a25f7d20f,1,10.0,10.0,True,False,False,12,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399275,0dd9a107e39f3094dff94d1a25f7d20f,2,10.0,10.0,True,False,False,12,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399276,0dd9a107e39f3094dff94d1a25f7d20f,3,10.0,10.0,True,False,False,12,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399277,c168e07ab9e9fd747aa1f3fc7f0f3874,1,9.2,7.4,True,False,False,16,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399278,c168e07ab9e9fd747aa1f3fc7f0f3874,2,10.0,7.4,True,False,False,16,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
399279,c168e07ab9e9fd747aa1f3fc7f0f3874,3,3.0,7.4,True,False,False,16,APROVADO,GRADUAÇÃO,25586,IMD0012.0,INTRODUÇÃO ÀS TÉCNICAS DE PROGRAMAÇÃO,RAFAEL BESERRA GOMES,2018.2,False
